Date,Title,Full Text,Sentiment,Account Type,Author,Full Name,Gender,Hashtags,Impact,Impressions,Mentioned Authors,Tags,Total Monthly Visitors,Twitter Author ID,Twitter Followers,Twitter Following,Twitter Tweets,Reach (new)
2022-05-21 10:25:42.000,"RT @UDAPartyKe In Bottom-Up, we advocate for #MamaMbogaMoment, not Mama Mmoja wa Kuzimia.\n\n#BottomUPMuranga https://t.co/jwUuHtfRZN","RT @UDAPartyKe In Bottom-Up, we advocate for #MamaMbogaMoment, not Mama Mmoja wa Kuzimia. #BottomUPMuranga https://t.co/jwUuHtfRZN",neutral,individual,miguelmuguchia,miguelmuguchia (Miguel Muguchia),male,"#mamambogamoment, #bottomupmuranga",5.6,2797,['@udapartyke'],#MamaMbogaMoment,1414667000,15915563,2797,4791,91325,1793
2022-05-21 10:24:57.000,RT @essyokenyuri The Hustler Nation couldn’t been more blessed with a superbly strong duo. #MamaMbogaMoment https://t.co/SRwNSNpVOk,RT @essyokenyuri The Hustler Nation couldn’t been more blessed with a superbly strong duo. #MamaMbogaMoment https://t.co/SRwNSNpVOk,neutral,individual,miguelmuguchia,miguelmuguchia (Miguel Muguchia),male,#mamambogamoment,5.6,2797,['@essyokenyuri'],#MamaMbogaMoment,1414667000,15915563,2797,4791,91323,1793
2022-05-21 10:24:48.000,"RT @OleItumbi Dear @NationAfrica, the Presidential contest is between @WilliamsRuto backed by #HustlerNation and @RailaOdinga powered by DYNASTIES.\n\n Rigathi & Karua is a non-existent contest. \n\nOnly alive in your air-conditioned Newsroom run at the top by @DCI_Kenya\n\n #MamaMbogaMoment https://t.co/AFbNu1UOjr","RT @OleItumbi Dear @NationAfrica, the Presidential contest is between @WilliamsRuto backed by #HustlerNation and @RailaOdinga powered by DYNASTIES. Rigathi & Karua is a non-existent contest. Only alive in your air-conditioned Newsroom run at the top by @DCI_Kenya #MamaMbogaMoment https://t.co/AFbNu1UOjr",neutral,individual,miguelmuguchia,miguelmuguchia (Miguel Muguchia),male,"#hustlernation, #mamambogamoment",5.6,2797,"['@nationafrica', '@williamsruto', '@railaodinga', '@dci_kenya']",#MamaMbogaMoment,1414667000,15915563,2797,4791,91322,1793
2022-05-21 10:24:21.000,RT @OleItumbi #BottomUpMuranga - A #MamaMbogaMoment,RT @OleItumbi #BottomUpMuranga - A #MamaMbogaMoment,neutral,individual,lord_ofmischief,lord_ofmischief (Loki◢ ◤),unknown,"#bottomupmuranga, #mamambogamoment",0.0,835,['@oleitumbi'],#MamaMbogaMoment,1414667000,517331956,835,926,11120,0
2022-05-21 10:24:03.000,The beauty about this years campaigns is that everyone is looking for an agenda with which to convince the people.\n\nWe are slowly moving towards issue based politics\n\n#centralkenya #MamaAzimio @WilliamsRuto #MamaMbogaMoment,The beauty about this years campaigns is that everyone is looking for an agenda with which to convince the people. We are slowly moving towards issue based politics #centralkenya #MamaAzimio @WilliamsRuto #MamaMbogaMoment,neutral,individual,SamiaBen05,SamiaBen05 (Benson Samia),unknown,"#centralkenya, #mamaazimio, #mamambogamoment",0.0,171,['@williamsruto'],#MamaMbogaMoment,1414667000,920535008779137024,171,394,684,0
2022-05-21 10:05:36.000,"RT @azimio022 Limuru Town, Kiambu County\n\nLugha inaeleweka ground ni ya BABA na MAMA 💙💙💙 @MarthaKarua anazidi kupandisha BABA kwa mlima.\n\n#BabaNaMama #BabaNaMartha \nCentral Riverside Corner shop #BabaThe5th #MamaAzimio Oscar Sudi #Inawezekana Luhya MDVD Obado Kiambu Omwami #MamaMbogaMoment https://t.co/RllKLcjHg3","RT @azimio022 Limuru Town, Kiambu County Lugha inaeleweka ground ni ya BABA na MAMA 💙💙💙 @MarthaKarua anazidi kupandisha BABA kwa mlima. #BabaNaMama #BabaNaMartha Central Riverside Corner shop #BabaThe5th #MamaAzimio Oscar Sudi #Inawezekana Luhya MDVD Obado Kiambu Omwami #MamaMbogaMoment https://t.co/RllKLcjHg3",neutral,individual,Chebet_Chemutai,Chebet_Chemutai (Cycy),unknown,"#babanamama, #babanamartha, #babathe5th, #mamaazimio, #inawezekana, #mamambogamoment",3.1,2164,['@marthakarua'],#MamaMbogaMoment,1414667000,2489878024,2164,565,36891,1321
2022-05-21 09:59:48.000,Kiambu II Kibicho II Kidero II Basmati II Riverside Corner Shop II #MamaMbogaMoment II #Inawezekana II #MasculinitySaturday II Oscar Sudi II #KenyaKwanza #BottomUpEconomicModel \n@UDAKenya https://t.co/g0K6iVDMjv,Kiambu II Kibicho II Kidero II Basmati II Riverside Corner Shop II #MamaMbogaMoment II #Inawezekana II #MasculinitySaturday II Oscar Sudi II #KenyaKwanza #BottomUpEconomicModel @UDAKenya https://t.co/g0K6iVDMjv,neutral,individual,PATRIOTS_254,PATRIOTS_254 (MKENYA KWANZA),unknown,"#mamambogamoment, #inawezekana, #masculinitysaturday, #kenyakwanza, #bottomupeconomicmodel",0.0,122,['@udakenya'],#MamaMbogaMoment,1414667000,2894407781,122,814,2691,0
2022-05-21 09:58:48.000,RT @essyokenyuri The Hustler Nation couldn’t been more blessed with a superbly strong duo. #MamaMbogaMoment https://t.co/SRwNSNpVOk,RT @essyokenyuri The Hustler Nation couldn’t been more blessed with a superbly strong duo. #MamaMbogaMoment https://t.co/SRwNSNpVOk,neutral,individual,MwaurahDrax,MwaurahDrax (Draxler kelvin),male,#mamambogamoment,0.0,419,['@essyokenyuri'],#MamaMbogaMoment,1414667000,1162352059556999168,419,108,12888,0
2022-05-21 09:51:17.000,All are available at an affordable prices @KingsPaperWorks https://t.co/GmhUzdWT7X Call us on 0725420793 Eldoret or\nCall 0711861343 Nairobi @GadgetWorld254 Oscar Sudi #MasculinitySaturday #MamaMbogaMoment #Inawezekana Bismati Kiambu #WorldWhiskyDay #Kenya7s https://t.co/TSE9GfctRx,All are available at an affordable prices @KingsPaperWorks https://t.co/GmhUzdWT7X Call us on 0725420793 Eldoret or Call 0711861343 Nairobi @GadgetWorld254 Oscar Sudi #MasculinitySaturday #MamaMbogaMoment #Inawezekana Bismati Kiambu #WorldWhiskyDay #Kenya7s https://t.co/TSE9GfctRx,neutral,individual,otienojacktone,otienojacktone (JACKTONE OTIENO),unknown,"#masculinitysaturday, #mamambogamoment, #inawezekana, #worldwhiskyday, #kenya7s",38.3,19084,"['@kingspaperworks', '@gadgetworld254']",#MamaMbogaMoment,1414667000,1399003123,19084,20971,1589,7197
2022-05-21 09:48:35.000,RT @NaomiNgatia Tuko ground ready to welcome our kingpin...\nKaribu nyumbani @HonGachagua_ ...\n#dprigathigachaguahomecoming #RigathiGachagua #Chaguaruto\n#MamaMbogaMoment https://t.co/fqUFZ4L2hn,RT @NaomiNgatia Tuko ground ready to welcome our kingpin... Karibu nyumbani @HonGachagua_ ... #dprigathigachaguahomecoming #RigathiGachagua #Chaguaruto #MamaMbogaMoment https://t.co/fqUFZ4L2hn,neutral,individual,kimarusammy8,kimarusammy8 (Sammy Kimaru🇰🇪),male,"#dprigathigachaguahomecoming, #rigathigachagua, #chaguaruto, #mamambogamoment",0.0,1079,['@hongachagua_'],#MamaMbogaMoment,1414667000,1202778552367755264,1079,342,6370,245
2022-05-21 09:43:13.000,RT @WilliamsMkenya #BottomUPMuranga empowerment will ensure thats there is #MamaMbogaMoment effect (𝐏𝐞𝐬𝐚 𝐌𝐟𝐮𝐤𝐨𝐧𝐢) https://t.co/PXsUyiwUNz,RT @WilliamsMkenya #BottomUPMuranga empowerment will ensure thats there is #MamaMbogaMoment effect (𝐏𝐞𝐬𝐚 𝐌𝐟𝐮𝐤𝐨𝐧𝐢) https://t.co/PXsUyiwUNz,neutral,individual,JonathanNickson,JonathanNickson (Jonathan Nickson),male,"#bottomupmuranga, #mamambogamoment",0.0,795,['@williamsmkenya'],#MamaMbogaMoment,1414667000,1217716241022046208,795,1615,1236,0
2022-05-21 09:43:00.000,"@RailaOdinga is such a gentleman. He gave NO % targets to @MusaliaMudavadi and @MoseWetangula. In Kenya Kwanza, they have to get 70% or else no ugali.\n\n#Inawezekana / Oscar Sudi / Obado / Riverside Corner Shop / Kibicho / #MamaMbogaMoment / #Kenya7s","@RailaOdinga is such a gentleman. He gave NO % targets to @MusaliaMudavadi and @MoseWetangula. In Kenya Kwanza, they have to get 70% or else no ugali. #Inawezekana / Oscar Sudi / Obado / Riverside Corner Shop / Kibicho / #MamaMbogaMoment / #Kenya7s",positive,individual,ThomasAyoo,ThomasAyoo (Real Deal),unknown,"#inawezekana, #mamambogamoment, #kenya7s",0.0,313,"['@railaodinga', '@musaliamudavadi', '@mosewetangula']",#MamaMbogaMoment,1414667000,415571762,313,1455,191,0
2022-05-21 09:42:05.000,RT @MwandishiMburu 10+ Businesses That Will Make You A Millionnaire https://t.co/zuoVdJYdJV via @Dissecthub \n\nKiambu Paul Heyman #MasculinitySaturday Riverside Corner Shop  Migori  Ramos  #MamaMbogaMoment  Kibicho  Basmati Oscar Sudi kidero  #Inawezekana Nanyuki #dissecthub,RT @MwandishiMburu 10+ Businesses That Will Make You A Millionnaire https://t.co/zuoVdJYdJV via @Dissecthub Kiambu Paul Heyman #MasculinitySaturday Riverside Corner Shop Migori Ramos #MamaMbogaMoment Kibicho Basmati Oscar Sudi kidero #Inawezekana Nanyuki #dissecthub,neutral,individual,BramwelI,BramwelI (Brammy),unknown,"#masculinitysaturday, #mamambogamoment, #inawezekana, #dissecthub",0.0,277,['@dissecthub'],#MamaMbogaMoment,1414667000,2522984991,277,1573,658,0
2022-05-21 09:36:56.000,"RT @azimio022 Limuru Town, Kiambu County\n\nLugha inaeleweka ground ni ya BABA na MAMA 💙💙💙 @MarthaKarua anazidi kupandisha BABA kwa mlima.\n\n#BabaNaMama #BabaNaMartha \nCentral Riverside Corner shop #BabaThe5th #MamaAzimio Oscar Sudi #Inawezekana Luhya MDVD Obado Kiambu Omwami #MamaMbogaMoment https://t.co/RllKLcjHg3","RT @azimio022 Limuru Town, Kiambu County Lugha inaeleweka ground ni ya BABA na MAMA 💙💙💙 @MarthaKarua anazidi kupandisha BABA kwa mlima. #BabaNaMama #BabaNaMartha Central Riverside Corner shop #BabaThe5th #MamaAzimio Oscar Sudi #Inawezekana Luhya MDVD Obado Kiambu Omwami #MamaMbogaMoment https://t.co/RllKLcjHg3",neutral,individual,MarenyaJorim,MarenyaJorim (Jorim Marenya),unknown,"#babanamama, #babanamartha, #babathe5th, #mamaazimio, #inawezekana, #mamambogamoment",0.0,688,['@marthakarua'],#MamaMbogaMoment,1414667000,1482662852502687744,688,737,3690,0
2022-05-21 09:35:51.000,Tuko ground ready to welcome our kingpin...\nKaribu nyumbani @HonGachagua_ ...\n#dprigathigachaguahomecoming #RigathiGachagua #Chaguaruto\n#MamaMbogaMoment https://t.co/fqUFZ4L2hn,Tuko ground ready to welcome our kingpin... Karibu nyumbani @HonGachagua_ ... #dprigathigachaguahomecoming #RigathiGachagua #Chaguaruto #MamaMbogaMoment https://t.co/fqUFZ4L2hn,neutral,individual,NaomiNgatia,NaomiNgatia (Nay),female,"#dprigathigachaguahomecoming, #rigathigachagua, #chaguaruto, #mamambogamoment",41.2,18275,['@hongachagua_'],#MamaMbogaMoment,1414667000,448413867,1358,411,1902,3750
2022-05-21 09:34:59.000,"RT @azimio022 Limuru Town, Kiambu County\n\nLugha inaeleweka ground ni ya BABA na MAMA 💙💙💙 @MarthaKarua anazidi kupandisha BABA kwa mlima.\n\n#BabaNaMama #BabaNaMartha \nCentral Riverside Corner shop #BabaThe5th #MamaAzimio Oscar Sudi #Inawezekana Luhya MDVD Obado Kiambu Omwami #MamaMbogaMoment https://t.co/RllKLcjHg3","RT @azimio022 Limuru Town, Kiambu County Lugha inaeleweka ground ni ya BABA na MAMA 💙💙💙 @MarthaKarua anazidi kupandisha BABA kwa mlima. #BabaNaMama #BabaNaMartha Central Riverside Corner shop #BabaThe5th #MamaAzimio Oscar Sudi #Inawezekana Luhya MDVD Obado Kiambu Omwami #MamaMbogaMoment https://t.co/RllKLcjHg3",neutral,individual,ALPHONSEIHAJI,ALPHONSEIHAJI (IHAJI),unknown,"#babanamama, #babanamartha, #babathe5th, #mamaazimio, #inawezekana, #mamambogamoment",0.0,122,['@marthakarua'],#MamaMbogaMoment,1414667000,1373993059436929024,122,112,3612,0
2022-05-21 09:33:05.000,@MarthaKarua #MamaMbogaMoment is where we all are.,@MarthaKarua #MamaMbogaMoment is where we all are.,neutral,individual,SangKelvin01,SangKelvin01 (Kevo van maria),female,#mamambogamoment,23.6,5306,['@marthakarua'],#MamaMbogaMoment,1414667000,1077301359949565952,5306,5641,4014,3187
2022-05-21 09:27:28.000,"RT @azimio022 Limuru Town, Kiambu County\n\nLugha inaeleweka ground ni ya BABA na MAMA 💙💙💙 @MarthaKarua anazidi kupandisha BABA kwa mlima.\n\n#BabaNaMama #BabaNaMartha \nCentral Riverside Corner shop #BabaThe5th #MamaAzimio Oscar Sudi #Inawezekana Luhya MDVD Obado Kiambu Omwami #MamaMbogaMoment https://t.co/RllKLcjHg3","RT @azimio022 Limuru Town, Kiambu County Lugha inaeleweka ground ni ya BABA na MAMA 💙💙💙 @MarthaKarua anazidi kupandisha BABA kwa mlima. #BabaNaMama #BabaNaMartha Central Riverside Corner shop #BabaThe5th #MamaAzimio Oscar Sudi #Inawezekana Luhya MDVD Obado Kiambu Omwami #MamaMbogaMoment https://t.co/RllKLcjHg3",neutral,individual,NyaokeMagero,NyaokeMagero (Nyaoke.),unknown,"#babanamama, #babanamartha, #babathe5th, #mamaazimio, #inawezekana, #mamambogamoment",0.0,93,['@marthakarua'],#MamaMbogaMoment,1414667000,926750014977617920,93,5,47,0
2022-05-21 09:23:14.000,RT @MwandishiMburu 10+ Businesses That Will Make You A Millionnaire https://t.co/zuoVdJYdJV via @Dissecthub \n\nKiambu Paul Heyman #MasculinitySaturday Riverside Corner Shop  Migori  Ramos  #MamaMbogaMoment  Kibicho  Basmati Oscar Sudi kidero  #Inawezekana Nanyuki #dissecthub,RT @MwandishiMburu 10+ Businesses That Will Make You A Millionnaire https://t.co/zuoVdJYdJV via @Dissecthub Kiambu Paul Heyman #MasculinitySaturday Riverside Corner Shop Migori Ramos #MamaMbogaMoment Kibicho Basmati Oscar Sudi kidero #Inawezekana Nanyuki #dissecthub,neutral,individual,FredrickOrowo,FredrickOrowo (Fredrick Orowo),male,"#masculinitysaturday, #mamambogamoment, #inawezekana, #dissecthub",0.0,177,['@dissecthub'],#MamaMbogaMoment,1414667000,1478965170546397184,177,1715,92,0
2022-05-21 09:20:59.000,"RT @Dave_Omollo Whoever did this to #MamaMbogaMoment on this #MasculinitySaturday should be deported bwana. How can you humiliate Weta the 5th and @MusaliaMudavadi to that extent?\n\nOtherwise it's not my fight, let me focus on summarizing Kiambu and Narok scenes for Oscar Sudi https://t.co/PM4xVqi7I9","RT @Dave_Omollo Whoever did this to #MamaMbogaMoment on this #MasculinitySaturday should be deported bwana. How can you humiliate Weta the 5th and @MusaliaMudavadi to that extent? Otherwise it's not my fight, let me focus on summarizing Kiambu and Narok scenes for Oscar Sudi https://t.co/PM4xVqi7I9",neutral,individual,P_Conundrum,P_Conundrum (Profound Conundrum.),unknown,"#mamambogamoment, #masculinitysaturday",0.0,1458,['@musaliamudavadi'],#MamaMbogaMoment,1414667000,1126103768024735744,1458,1427,701,677
2022-05-21 09:20:39.000,@bonifacemwangi joined @MarthaKarua Kiambu tour. He is the activist who sued Ruto for grabbing Langata primary school land💪\n\n#BabaNaMama #BabaNaMartha \nCentral Riverside Corner shop #BabaThe5th #MamaAzimio Oscar Sudi #Inawezekana Luhya MDVD Obado Kiambu Omwami #MamaMbogaMoment https://t.co/cRIJRqB9yC,@bonifacemwangi joined @MarthaKarua Kiambu tour. He is the activist who sued Ruto for grabbing Langata primary school land💪 #BabaNaMama #BabaNaMartha Central Riverside Corner shop #BabaThe5th #MamaAzimio Oscar Sudi #Inawezekana Luhya MDVD Obado Kiambu Omwami #MamaMbogaMoment https://t.co/cRIJRqB9yC,neutral,individual,azimio022,azimio022 (Nduaci Wa Wairimu),unknown,"#babanamama, #babanamartha, #babathe5th, #mamaazimio, #inawezekana, #mamambogamoment",0.0,112,"['@bonifacemwangi', '@marthakarua']",#MamaMbogaMoment,1414667000,2561017788,112,99,404,0
2022-05-21 09:15:35.000,RT @Cynthiakimanyi1 Amkeni Igathe amepika chai na akaosha vyombo.\n\n#Inawezekana #MamaMbogaMoment https://t.co/yh1VeAsi0u,RT @Cynthiakimanyi1 Amkeni Igathe amepika chai na akaosha vyombo. #Inawezekana #MamaMbogaMoment https://t.co/yh1VeAsi0u,neutral,individual,Cynthiakimanyi1,Cynthiakimanyi1 (Cynthiakimanyim official),unknown,"#inawezekana, #mamambogamoment",0.4,1715,['@cynthiakimanyi1'],#MamaMbogaMoment,1414667000,1182341465479008256,1715,1119,2639,930
2022-05-21 09:15:03.000,#NgigeUpdates \nKalonzo Musyoka will come back to Azimio - Tiaty MP William Kamket. @KANUParty_ke @KanuCongress #BottomUpMuranga #BabaNaMama #MamaYukoKazini #Inawezekana #mamambogamoment https://t.co/aLfO5F8Hby,#NgigeUpdates Kalonzo Musyoka will come back to Azimio - Tiaty MP William Kamket. @KANUParty_ke @KanuCongress #BottomUpMuranga #BabaNaMama #MamaYukoKazini #Inawezekana #mamambogamoment https://t.co/aLfO5F8Hby,neutral,individual,MosesNgigeKE,MosesNgigeKE (Moses Ngige),male,"#ngigeupdates, #bottomupmuranga, #babanamama, #mamayukokazini, #inawezekana, #mamambogamoment",39.0,19065,"['@kanuparty_ke', '@kanucongress']",#MamaMbogaMoment,1414667000,2553692781,16395,13105,17607,7913
2022-05-21 09:14:48.000,RT @OleItumbi #BottomUpMuranga - A #MamaMbogaMoment,RT @OleItumbi #BottomUpMuranga - A #MamaMbogaMoment,neutral,individual,DesmondTowett,DesmondTowett (Desmonae spp),unknown,"#bottomupmuranga, #mamambogamoment",2.7,2098,['@oleitumbi'],#MamaMbogaMoment,1414667000,1259500757612670976,2098,1632,16683,1267
2022-05-21 09:13:34.000,"RT @azimio022 Limuru Town, Kiambu County\n\nLugha inaeleweka ground ni ya BABA na MAMA 💙💙💙 @MarthaKarua anazidi kupandisha BABA kwa mlima.\n\n#BabaNaMama #BabaNaMartha \nCentral Riverside Corner shop #BabaThe5th #MamaAzimio Oscar Sudi #Inawezekana Luhya MDVD Obado Kiambu Omwami #MamaMbogaMoment https://t.co/RllKLcjHg3","RT @azimio022 Limuru Town, Kiambu County Lugha inaeleweka ground ni ya BABA na MAMA 💙💙💙 @MarthaKarua anazidi kupandisha BABA kwa mlima. #BabaNaMama #BabaNaMartha Central Riverside Corner shop #BabaThe5th #MamaAzimio Oscar Sudi #Inawezekana Luhya MDVD Obado Kiambu Omwami #MamaMbogaMoment https://t.co/RllKLcjHg3",neutral,individual,isaac_otwoma254,isaac_otwoma254 (Governor Otwoma🇰🇪),unknown,"#babanamama, #babanamartha, #babathe5th, #mamaazimio, #inawezekana, #mamambogamoment",28.2,7125,['@marthakarua'],#MamaMbogaMoment,1414667000,851905436580229120,7125,4043,71216,3949
2022-05-21 09:10:59.000,"RT @OleItumbi In every part of Kenya, DP @WilliamsRuto has been listening to Kiosk owners, market traders, farmers, boda boda riders  as he prepares to deliver a #MamaMbogaMoment through economic reforms focused on a #BottomUP approach https://t.co/kRdIIwmMra","RT @OleItumbi In every part of Kenya, DP @WilliamsRuto has been listening to Kiosk owners, market traders, farmers, boda boda riders as he prepares to deliver a #MamaMbogaMoment through economic reforms focused on a #BottomUP approach https://t.co/kRdIIwmMra",neutral,individual,KabueShiela,KabueShiela (Shiela Kabue Wandui),female,"#mamambogamoment, #bottomup",41.7,29580,['@williamsruto'],#MamaMbogaMoment,1414667000,1392040471774572544,29580,21620,9147,9070
2022-05-21 09:07:51.000,"RT @azimio022 Limuru Town, Kiambu County\n\nLugha inaeleweka ground ni ya BABA na MAMA 💙💙💙 @MarthaKarua anazidi kupandisha BABA kwa mlima.\n\n#BabaNaMama #BabaNaMartha \nCentral Riverside Corner shop #BabaThe5th #MamaAzimio Oscar Sudi #Inawezekana Luhya MDVD Obado Kiambu Omwami #MamaMbogaMoment https://t.co/RllKLcjHg3","RT @azimio022 Limuru Town, Kiambu County Lugha inaeleweka ground ni ya BABA na MAMA 💙💙💙 @MarthaKarua anazidi kupandisha BABA kwa mlima. #BabaNaMama #BabaNaMartha Central Riverside Corner shop #BabaThe5th #MamaAzimio Oscar Sudi #Inawezekana Luhya MDVD Obado Kiambu Omwami #MamaMbogaMoment https://t.co/RllKLcjHg3",neutral,individual,EdwardM83028145,EdwardM83028145 (Edward Mike),male,"#babanamama, #babanamartha, #babathe5th, #mamaazimio, #inawezekana, #mamambogamoment",0.0,46,['@marthakarua'],#MamaMbogaMoment,1414667000,1371328568282783744,46,424,509,0
2022-05-21 09:05:41.000,"Join me tonight at 8.00pm on @MaishaTvke for my Saturday Night Show, #HealingMoment .#GraceRevolution Bosibori #MasculinitySaturday #MamaMbogaMoment Ruto #BabaNaMama https://t.co/kO6sV2KFKK","Join me tonight at 8.00pm on @MaishaTvke for my Saturday Night Show, #HealingMoment .#GraceRevolution Bosibori #MasculinitySaturday #MamaMbogaMoment Ruto #BabaNaMama https://t.co/kO6sV2KFKK",neutral,individual,Ibrahadolwa,Ibrahadolwa (Ibrahim Adolwa),male,"#healingmoment, #gracerevolution, #masculinitysaturday, #mamambogamoment, #babanamama",0.0,448,['@maishatvke'],#MamaMbogaMoment,1414667000,239818478,448,251,1467,0
2022-05-21 09:03:40.000,10+ Businesses That Will Make You A Millionnaire https://t.co/zuoVdJYdJV via @Dissecthub \n\nKiambu Paul Heyman #MasculinitySaturday Riverside Corner Shop  Migori  Ramos  #MamaMbogaMoment  Kibicho  Basmati Oscar Sudi kidero  #Inawezekana Nanyuki #dissecthub,10+ Businesses That Will Make You A Millionnaire https://t.co/zuoVdJYdJV via @Dissecthub Kiambu Paul Heyman #MasculinitySaturday Riverside Corner Shop Migori Ramos #MamaMbogaMoment Kibicho Basmati Oscar Sudi kidero #Inawezekana Nanyuki #dissecthub,neutral,individual,MwandishiMburu,MwandishiMburu (Stephen N Mburu),male,"#masculinitysaturday, #mamambogamoment, #inawezekana, #dissecthub",22.1,1473,['@dissecthub'],#MamaMbogaMoment,1414667000,942260766371086336,1019,1755,902,1137
2022-05-21 09:03:07.000,"RT @azimio022 Limuru Town, Kiambu County\n\nLugha inaeleweka ground ni ya BABA na MAMA 💙💙💙 @MarthaKarua anazidi kupandisha BABA kwa mlima.\n\n#BabaNaMama #BabaNaMartha \nCentral Riverside Corner shop #BabaThe5th #MamaAzimio Oscar Sudi #Inawezekana Luhya MDVD Obado Kiambu Omwami #MamaMbogaMoment https://t.co/RllKLcjHg3","RT @azimio022 Limuru Town, Kiambu County Lugha inaeleweka ground ni ya BABA na MAMA 💙💙💙 @MarthaKarua anazidi kupandisha BABA kwa mlima. #BabaNaMama #BabaNaMartha Central Riverside Corner shop #BabaThe5th #MamaAzimio Oscar Sudi #Inawezekana Luhya MDVD Obado Kiambu Omwami #MamaMbogaMoment https://t.co/RllKLcjHg3",neutral,individual,Mistake15548744,Mistake15548744 (NDERITU WA CIRO),unknown,"#babanamama, #babanamartha, #babathe5th, #mamaazimio, #inawezekana, #mamambogamoment",7.1,3401,['@marthakarua'],#MamaMbogaMoment,1414667000,1444154267405856768,3401,2701,19191,2184
2022-05-21 09:02:55.000,Making Videos For Your Business? Here’s is What To Be Cautious About https://t.co/OvhZmx686n  via @DissectHub \n \nKiambu Paul Heyman #MasculinitySaturday Riverside Corner Shop  Migori  Ramos  #MamaMbogaMoment  Kibicho  Basmati Oscar Sudi kidero  #Inawezekana Nanyuki #dissecthub,Making Videos For Your Business? Here’s is What To Be Cautious About https://t.co/OvhZmx686n via @DissectHub Kiambu Paul Heyman #MasculinitySaturday Riverside Corner Shop Migori Ramos #MamaMbogaMoment Kibicho Basmati Oscar Sudi kidero #Inawezekana Nanyuki #dissecthub,neutral,individual,MwandishiMburu,MwandishiMburu (Stephen N Mburu),male,"#masculinitysaturday, #mamambogamoment, #inawezekana, #dissecthub",0.0,1019,['@dissecthub'],#MamaMbogaMoment,1414667000,942260766371086336,1019,1755,901,169
2022-05-21 08:59:22.000,"Limuru Town, Kiambu County\n\nLugha inaeleweka ground ni ya BABA na MAMA 💙💙💙 @MarthaKarua anazidi kupandisha BABA kwa mlima.\n\n#BabaNaMama #BabaNaMartha \nCentral Riverside Corner shop #BabaThe5th #MamaAzimio Oscar Sudi #Inawezekana Luhya MDVD Obado Kiambu Omwami #MamaMbogaMoment https://t.co/RllKLcjHg3","Limuru Town, Kiambu County Lugha inaeleweka ground ni ya BABA na MAMA 💙💙💙 @MarthaKarua anazidi kupandisha BABA kwa mlima. #BabaNaMama #BabaNaMartha Central Riverside Corner shop #BabaThe5th #MamaAzimio Oscar Sudi #Inawezekana Luhya MDVD Obado Kiambu Omwami #MamaMbogaMoment https://t.co/RllKLcjHg3",neutral,individual,azimio022,azimio022 (Nduaci Wa Wairimu),unknown,"#babanamama, #babanamartha, #babathe5th, #mamaazimio, #inawezekana, #mamambogamoment",58.2,29194,['@marthakarua'],#MamaMbogaMoment,1414667000,2561017788,111,99,404,12031
2022-05-21 08:52:45.000,RT @OleItumbi #BottomUpMuranga - A #MamaMbogaMoment,RT @OleItumbi #BottomUpMuranga - A #MamaMbogaMoment,neutral,individual,pkimanzi2,pkimanzi2 (Pinchez Bluprinz Gthrai),unknown,"#bottomupmuranga, #mamambogamoment",0.0,1455,['@oleitumbi'],#MamaMbogaMoment,1414667000,609727999,1455,2457,16459,674
2022-05-21 08:49:11.000,"Visit our yard along Katani Rd off Mbs Rd Syokimau\n\n🤙 0722479794\n\n#MamaMbogaMoment\n#MasculinitySaturday\n\nFor our complete projects, Click here ➡ https://t.co/7EVpDaUkXk\n\nWhatsApp ➡ https://t.co/svDJOFw0Vx\n\n🕸 https://t.co/5Co00HeOfH\n\n📧 waruisammy@cubesandcontainers.co.ke","Visit our yard along Katani Rd off Mbs Rd Syokimau 🤙 0722479794 #MamaMbogaMoment #MasculinitySaturday For our complete projects, Click here ➡ https://t.co/7EVpDaUkXk WhatsApp ➡ https://t.co/svDJOFw0Vx 🕸 https://t.co/5Co00HeOfH 📧 waruisammy@cubesandcontainers.co.ke",neutral,individual,samie_luizy,samie_luizy (Cubes & Containers Nairobi #MasculinitySaturday),unknown,"#mamambogamoment, #masculinitysaturday",27.9,5566,['@cubesandcontainers'],#MamaMbogaMoment,1414667000,747795756547969024,2778,3975,5304,3095
2022-05-21 08:39:46.000,@kithurekindiki_ I like your personality\n#MamaMbogaMoment,@kithurekindiki_ I like your personality #MamaMbogaMoment,positive,individual,wiza_wein,wiza_wein (wiza wein),unknown,#mamambogamoment,0.0,0,['@kithurekindiki_'],#MamaMbogaMoment,1414667000,1524497712418373632,0,92,4,0
2022-05-21 08:39:22.000,"WATCH MISS KU PLUS SIZE,  PLUS  SIZE FOR SURE JABER TWENDE KAZI https://t.co/y34sOxSY48 via @YouTube #MasculinitySaturday #MamaMbogaMoment #Inawezekana","WATCH MISS KU PLUS SIZE, PLUS SIZE FOR SURE JABER TWENDE KAZI https://t.co/y34sOxSY48 via @YouTube #MasculinitySaturday #MamaMbogaMoment #Inawezekana",neutral,individual,_EmmanuelKutosi,_EmmanuelKutosi (Emmanuel Kutosi),male,"#masculinitysaturday, #mamambogamoment, #inawezekana",0.0,65,['@youtube'],#MamaMbogaMoment,1414667000,1356904423822393344,65,419,408,0
